id_aluno,id_curso,id_grupo,id_modalidade,id_turno,id_status,curso,grupo,modalidade,turno,status_matricula,dt_matricula,dt_cancelamento,motivo_cancelamento,idade,genero,mensalidade,desconto,mensalidade_paga
7976,76,9,1,3,2,ANALISE E DESENVOLVIMENTO DE SISTEMAS,TI E COMPUTACAO,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2023-12-18,EMPREGO,47,M,713.17,0.29,506.35
7977,55,10,1,2,3,ENGENHARIA DE PRODUCAO,ENGENHARIAS,PRESENCIAL,TARDE,FORMADO,2021-11-01,,,45,F,3490.36,0.51,1710.28
7978,53,10,2,3,4,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,SEMIPRESENCIAL,NOITE,TRANCADO,2021-11-01,2023-09-19,,52,F,4580.45,0.24,3481.14
7979,59,10,1,3,2,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2023-09-01,INADIMPLENCIA,25,F,1218.82,0.6,487.53
7980,76,9,1,3,4,ANALISE E DESENVOLVIMENTO DE SISTEMAS,TI E COMPUTACAO,PRESENCIAL,NOITE,TRANCADO,2021-11-01,2021-11-23,,21,F,3039.92,0.33,2036.75
7981,38,1,2,2,1,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,36,F,2344.73,0.16,1969.57
7982,22,5,2,3,4,ARTES VISUAIS,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,TRANCADO,2021-11-01,2022-05-13,,38,F,1007.31,0.19,815.92
7983,3,7,1,3,2,DESIGN DE ANIMACAO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2023-06-09,EMPREGO,53,F,3961.57,0.12,3486.18
7984,2,7,1,2,1,DESIGN,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,46,M,1922.73,0.6,769.09
7985,18,5,1,2,1,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,36,F,667.58,0.53,313.76
7986,70,4,1,3,4,MARKETING (BACHARELADO),GESTAO E NEGOCIOS,PRESENCIAL,NOITE,TRANCADO,2021-11-01,2022-11-20,,41,M,2241.96,0.53,1053.72
7987,21,5,1,3,3,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2021-11-01,,,31,M,3927.04,0.0,3927.04
7988,57,10,1,3,4,ENGENHARIA MECANICA,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2021-11-01,2023-12-26,,52,M,598.61,0.22,466.92
7989,21,5,2,3,4,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,TRANCADO,2021-11-01,2022-12-23,,21,F,2703.61,0.41,1595.13
7990,43,1,2,1,1,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,MANHA,MATRICULADO,2021-11-01,,,41,M,4688.71,0.27,3422.76
7991,43,1,1,3,3,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,FORMADO,2021-11-01,,,21,M,899.27,0.12,791.36
7992,13,5,1,2,1,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,40,M,2239.4,0.39,1366.03
7993,48,2,1,2,3,PRODUCACAO MULTIMIDIA EM REALIDADE AUMENTADA,COMUNICACAO E ARTES,PRESENCIAL,TARDE,FORMADO,2021-11-01,,,53,F,858.26,0.07,798.18
7994,84,9,2,3,4,SISTEMAS PARA INTERNET,TI E COMPUTACAO,SEMIPRESENCIAL,NOITE,TRANCADO,2021-11-01,2022-04-19,,46,M,4396.56,0.23,3385.35
7995,55,10,2,3,4,ENGENHARIA DE PRODUCAO,ENGENHARIAS,SEMIPRESENCIAL,NOITE,TRANCADO,2021-11-01,2022-12-27,,47,F,2887.15,0.02,2829.41
7996,19,5,1,3,1,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2021-11-01,,,55,M,2040.63,0.42,1183.57
7997,45,2,1,2,3,COMUNICACAO E INTELIGENCIA DE MERCADO,COMUNICACAO E ARTES,PRESENCIAL,TARDE,FORMADO,2021-11-01,,,22,F,2931.61,0.33,1964.18
7998,17,5,1,2,1,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,23,M,2856.81,0.48,1485.54
7999,53,10,2,2,1,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,SEMIPRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,21,M,1083.18,0.1,974.86
8000,40,1,1,2,3,SEGURANCA PUBLICA,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,FORMADO,2021-11-01,,,49,M,4864.79,0.09,4426.96
8001,18,5,1,3,3,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2021-11-01,,,21,F,2840.61,0.37,1789.58
8002,19,5,1,1,3,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,FORMADO,2021-11-01,,,23,M,588.23,0.28,423.53
8003,22,5,1,3,2,ARTES VISUAIS,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2022-03-12,EMPREGO,48,M,635.55,0.31,438.53
8004,84,9,2,3,1,SISTEMAS PARA INTERNET,TI E COMPUTACAO,SEMIPRESENCIAL,NOITE,MATRICULADO,2021-11-01,,,55,M,1382.33,0.49,704.99
8005,13,5,1,3,1,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2021-11-01,,,31,M,1932.1,0.2,1545.68
8006,87,3,1,1,2,GESTAO DE TURISMO,TURISMO E HOSPITALIDADE,PRESENCIAL,MANHA,CANCELADO,2021-11-01,2022-07-29,INSATISFACAO,42,M,1339.77,0.3,937.84
8007,41,1,3,3,3,SERVIÇOS JUDICIAIS,CIENCIAS JURIDICAS,EAD,NOITE,FORMADO,2021-11-01,,,50,F,1687.06,0.28,1214.68
8008,7,7,1,2,1,DESIGN DE PRODUTO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,25,F,960.31,0.13,835.47
8009,2,7,3,2,2,DESIGN,ARQUITETURA E URBANISMO E DESIGN,EAD,TARDE,CANCELADO,2021-11-01,2023-12-07,EMPREGO,50,F,2598.6,0.11,2312.75
8010,82,9,1,3,2,SEGURANCA DA INFORMACAO,TI E COMPUTACAO,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2023-08-29,EMPREGO,42,F,632.64,0.27,461.83
8011,79,9,2,3,1,GESTAO DA TECNOLOGIA DA INFORMACAO,TI E COMPUTACAO,SEMIPRESENCIAL,NOITE,MATRICULADO,2021-11-01,,,43,M,953.86,0.5,476.93
8012,57,10,2,1,3,ENGENHARIA MECANICA,ENGENHARIAS,SEMIPRESENCIAL,MANHA,FORMADO,2021-11-01,,,32,F,1472.45,0.32,1001.27
8013,79,9,2,2,1,GESTAO DA TECNOLOGIA DA INFORMACAO,TI E COMPUTACAO,SEMIPRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,31,F,1669.97,0.25,1252.48
8014,14,5,1,2,2,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,CANCELADO,2021-11-01,2021-11-26,INSATISFACAO,46,M,2101.62,0.35,1366.05
8015,9,8,1,3,2,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2022-06-08,INADIMPLENCIA,52,F,2856.64,0.23,2199.61
8016,58,10,1,2,3,ESTATISTICA,ENGENHARIAS,PRESENCIAL,TARDE,FORMADO,2021-11-01,,,47,M,4697.5,0.05,4462.62
8017,47,2,1,3,4,PRODUCAO AUDIOVISUAL,COMUNICACAO E ARTES,PRESENCIAL,NOITE,TRANCADO,2021-11-01,2023-12-01,,19,F,3213.22,0.14,2763.37
8018,19,5,1,2,1,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,42,M,1035.96,0.43,590.5
8019,53,10,1,3,3,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,PRESENCIAL,NOITE,FORMADO,2021-11-01,,,48,M,4679.65,0.08,4305.28
8020,40,1,1,3,4,SEGURANCA PUBLICA,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,TRANCADO,2021-11-01,2023-10-11,,27,M,4179.14,0.19,3385.1
8021,19,5,1,2,1,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,34,M,2520.65,0.09,2293.79
8022,82,9,1,3,3,SEGURANCA DA INFORMACAO,TI E COMPUTACAO,PRESENCIAL,NOITE,FORMADO,2021-11-01,,,35,F,4981.49,0.48,2590.37
8023,1,7,2,3,3,ARQUITETURA E URBANISMO,ARQUITETURA E URBANISMO E DESIGN,SEMIPRESENCIAL,NOITE,FORMADO,2021-11-01,,,22,M,1292.74,0.37,814.43
8024,10,8,1,3,2,GESTAO DO AGRONEGOCIO,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,CANCELADO,2021-11-01,2023-02-11,INADIMPLENCIA,38,M,950.71,0.04,912.68
8025,22,5,1,2,1,ARTES VISUAIS,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-11-01,,,52,M,2306.15,0.24,1752.67
8026,79,9,1,3,4,GESTAO DA TECNOLOGIA DA INFORMACAO,TI E COMPUTACAO,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2022-04-02,,27,F,2588.84,0.58,1087.31
8027,39,1,1,2,1,SEGURANCA PRIVADA,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,MATRICULADO,2021-12-01,,,50,M,2526.05,0.39,1540.89
8028,9,8,2,3,1,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,SEMIPRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,52,M,3188.46,0.22,2487.0
8029,25,6,1,1,1,FISICA,CIENCIAS HUMANAS,PRESENCIAL,MANHA,MATRICULADO,2021-12-01,,,47,M,2506.06,0.07,2330.64
8030,19,5,1,2,2,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2023-09-03,INADIMPLENCIA,46,F,1006.24,0.55,452.81
8031,38,1,1,1,2,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,PRESENCIAL,MANHA,CANCELADO,2021-12-01,2022-08-03,INSATISFACAO,29,M,4911.85,0.38,3045.35
8032,53,10,1,3,1,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,50,F,4489.57,0.43,2559.05
8033,58,10,3,3,2,ESTATISTICA,ENGENHARIAS,EAD,NOITE,CANCELADO,2021-12-01,2022-04-09,INSATISFACAO,21,F,526.0,0.32,357.68
8034,17,5,2,3,1,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,26,F,806.56,0.12,709.77
8035,9,8,1,1,1,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,MANHA,MATRICULADO,2021-12-01,,,29,F,510.77,0.14,439.26
8036,52,10,3,2,1,ENGENHARIA CIVIL,ENGENHARIAS,EAD,TARDE,MATRICULADO,2021-12-01,,,18,M,3443.79,0.44,1928.52
8037,62,4,1,3,4,COMERCIO EXTERIOR,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2023-04-04,,25,F,4194.53,0.4,2516.72
8038,41,1,3,2,2,SERVIÇOS JUDICIAIS,CIENCIAS JURIDICAS,EAD,TARDE,CANCELADO,2021-12-01,2023-04-03,INADIMPLENCIA,26,F,3379.42,0.03,3278.04
8039,72,4,1,2,2,MARKETING DIGITAL,GESTAO E NEGOCIOS,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2023-07-18,INSATISFACAO,36,M,3848.38,0.22,3001.74
8040,17,5,1,2,4,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,TRANCADO,2021-12-01,2022-08-02,,28,M,1622.94,0.28,1168.52
8041,50,2,1,3,1,RELACOES PUBLICAS,COMUNICACAO E ARTES,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,45,M,754.34,0.1,678.91
8042,5,7,2,2,2,DESIGN DE INTERIORES,ARQUITETURA E URBANISMO E DESIGN,SEMIPRESENCIAL,TARDE,CANCELADO,2021-12-01,2022-10-15,INADIMPLENCIA,28,M,1254.84,0.41,740.36
8043,14,5,1,2,1,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-12-01,,,35,F,4557.05,0.41,2688.66
8044,40,1,1,1,4,SEGURANCA PUBLICA,CIENCIAS JURIDICAS,PRESENCIAL,MANHA,TRANCADO,2021-12-01,2023-04-07,,55,F,4032.59,0.5,2016.3
8045,72,4,1,2,2,MARKETING DIGITAL,GESTAO E NEGOCIOS,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2023-12-31,INSATISFACAO,28,F,2871.06,0.0,2871.06
8046,47,2,2,3,2,PRODUCAO AUDIOVISUAL,COMUNICACAO E ARTES,SEMIPRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-05-07,TRANSFERENCIA,38,M,2319.36,0.09,2110.62
8047,10,8,2,3,2,GESTAO DO AGRONEGOCIO,CIENCIAS AGRARIAS E MEIO AMBIENTE,SEMIPRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-08-18,EMPREGO,24,M,4045.52,0.32,2750.95
8048,46,2,1,1,2,JORNALISMO,COMUNICACAO E ARTES,PRESENCIAL,MANHA,CANCELADO,2021-12-01,2023-05-04,INADIMPLENCIA,26,F,3578.69,0.24,2719.8
8049,37,1,1,2,2,MEDIACAO,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2022-06-05,INTERCAMBIO,38,F,1326.52,0.44,742.85
8050,11,8,1,2,2,MEDICINA VETERINARIA,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2022-02-21,INADIMPLENCIA,50,F,4553.32,0.44,2549.86
8051,15,5,1,3,4,ENFERMAGEM,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2021-12-18,,38,M,2297.08,0.1,2067.37
8052,54,10,1,2,2,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2022-11-25,TRANSFERENCIA,49,M,1337.87,0.24,1016.78
8053,81,9,1,3,2,REDES DE COMPUTADORES,TI E COMPUTACAO,PRESENCIAL,NOITE,CANCELADO,2021-12-01,2023-04-08,INSATISFACAO,35,M,1390.5,0.01,1376.6
8054,65,4,2,3,2,GESTAO DE NEGOCIOS DIGITAIS,GESTAO E NEGOCIOS,SEMIPRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-09-01,EMPREGO,51,F,1556.84,0.48,809.56
8055,84,9,2,3,4,SISTEMAS PARA INTERNET,TI E COMPUTACAO,SEMIPRESENCIAL,NOITE,TRANCADO,2021-12-01,2022-04-17,,31,M,4553.07,0.39,2777.37
8056,53,10,1,3,4,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2023-07-30,,53,M,616.03,0.03,597.55
8057,79,9,1,2,3,GESTAO DA TECNOLOGIA DA INFORMACAO,TI E COMPUTACAO,PRESENCIAL,TARDE,FORMADO,2021-12-01,,,22,M,594.51,0.02,582.62
8058,14,5,1,3,2,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-08-13,INSATISFACAO,36,M,752.25,0.32,511.53
8059,20,5,2,3,1,GESTAO HOSPITALAR,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,38,M,4214.7,0.11,3751.08
8060,17,5,2,2,1,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,TARDE,MATRICULADO,2021-12-01,,,37,M,2614.23,0.48,1359.4
8061,24,6,3,2,3,FILOSOFIA,CIENCIAS HUMANAS,EAD,TARDE,FORMADO,2021-12-01,,,18,M,1544.94,0.59,633.43
8062,55,10,1,3,2,ENGENHARIA DE PRODUCAO,ENGENHARIAS,PRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-06-30,EMPREGO,42,M,2321.72,0.34,1532.34
8063,49,2,1,3,2,PUBLICIDADE E PROPAGANDA,COMUNICACAO E ARTES,PRESENCIAL,NOITE,CANCELADO,2021-12-01,2023-09-14,INSATISFACAO,43,M,2748.43,0.13,2391.13
8064,4,7,2,3,4,DESIGN DE GAMES,ARQUITETURA E URBANISMO E DESIGN,SEMIPRESENCIAL,NOITE,TRANCADO,2021-12-01,2023-08-24,,41,M,1434.42,0.07,1334.01
8065,39,1,1,2,2,SEGURANCA PRIVADA,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2023-09-27,EMPREGO,39,M,4966.62,0.58,2085.98
8066,37,1,1,1,4,MEDIACAO,CIENCIAS JURIDICAS,PRESENCIAL,MANHA,TRANCADO,2021-12-01,2023-06-25,,45,M,4994.17,0.47,2646.91
8067,7,7,1,3,1,DESIGN DE PRODUTO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,44,M,4672.91,0.22,3644.87
8068,53,10,1,1,2,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,PRESENCIAL,MANHA,CANCELADO,2021-12-01,2022-04-17,INSATISFACAO,36,F,2360.68,0.06,2219.04
8069,82,9,3,2,4,SEGURANCA DA INFORMACAO,TI E COMPUTACAO,EAD,TARDE,TRANCADO,2021-12-01,2022-04-25,,25,M,3964.65,0.41,2339.14
8070,5,7,2,2,1,DESIGN DE INTERIORES,ARQUITETURA E URBANISMO E DESIGN,SEMIPRESENCIAL,TARDE,MATRICULADO,2021-12-01,,,41,F,2542.46,0.46,1372.93
8071,11,8,1,2,4,MEDICINA VETERINARIA,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,TARDE,TRANCADO,2021-12-01,2023-11-25,,44,F,1586.5,0.19,1285.07
8072,44,2,1,3,3,CINEMA E AUDIOVISUAL,COMUNICACAO E ARTES,PRESENCIAL,NOITE,FORMADO,2021-12-01,,,34,M,4051.2,0.35,2633.28
8073,13,5,1,3,1,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,21,M,2227.63,0.46,1202.92
8074,42,1,3,3,3,SERVIÇOS NOTARIAIS E REGISTRAIS,CIENCIAS JURIDICAS,EAD,NOITE,FORMADO,2021-12-01,,,26,M,2370.97,0.44,1327.74
8075,12,5,1,1,4,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,TRANCADO,2021-12-01,2022-08-14,,48,M,1378.18,0.03,1336.83
8076,17,5,2,3,4,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,TRANCADO,2021-12-01,2022-06-30,,44,M,2005.24,0.51,982.57
8077,54,10,1,2,3,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,PRESENCIAL,TARDE,FORMADO,2021-12-01,,,19,F,3478.28,0.33,2330.45
8078,17,5,1,2,1,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2021-12-01,,,27,F,1259.43,0.39,768.25
8079,51,10,1,3,4,ENGENHARIA AMBIENTAL,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2022-05-03,,47,F,3475.41,0.42,2015.74
8080,59,10,2,1,3,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,SEMIPRESENCIAL,MANHA,FORMADO,2021-12-01,,,38,F,3528.09,0.27,2575.51
8081,47,2,1,3,1,PRODUCAO AUDIOVISUAL,COMUNICACAO E ARTES,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,49,F,1195.01,0.01,1183.06
8082,16,5,2,3,4,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,TRANCADO,2021-12-01,2023-11-11,,35,M,2946.42,0.33,1974.1
8083,38,1,1,2,3,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,FORMADO,2021-12-01,,,34,M,2918.09,0.4,1750.85
8084,49,2,2,3,2,PUBLICIDADE E PROPAGANDA,COMUNICACAO E ARTES,SEMIPRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-08-25,EMPREGO,28,F,3889.51,0.39,2372.6
8085,25,6,1,1,1,FISICA,CIENCIAS HUMANAS,PRESENCIAL,MANHA,MATRICULADO,2021-12-01,,,29,M,4711.02,0.26,3486.15
8086,52,10,1,3,4,ENGENHARIA CIVIL,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2023-06-16,,54,M,2993.93,0.4,1796.36
8087,9,8,1,3,2,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,CANCELADO,2021-12-01,2022-09-09,EMPREGO,41,F,3578.02,0.23,2755.08
8088,17,5,2,2,3,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,TARDE,FORMADO,2021-12-01,,,45,F,566.14,0.29,401.96
8089,78,9,1,3,1,CIENCIA DA COMPUTACAO,TI E COMPUTACAO,PRESENCIAL,NOITE,MATRICULADO,2021-12-01,,,49,M,2897.15,0.21,2288.75
8090,38,1,3,3,4,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,EAD,NOITE,TRANCADO,2021-12-01,2023-01-01,,53,F,4696.27,0.27,3428.28
8091,18,5,1,1,2,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,CANCELADO,2021-12-01,2023-01-21,EMPREGO,26,F,2937.04,0.51,1439.15
8092,86,3,1,1,2,GASTRONOMIA,TURISMO E HOSPITALIDADE,PRESENCIAL,MANHA,CANCELADO,2021-12-01,2023-11-15,INADIMPLENCIA,51,M,3816.73,0.13,3320.56
8093,69,4,2,3,3,LOGISTICA,GESTAO E NEGOCIOS,SEMIPRESENCIAL,NOITE,FORMADO,2021-12-01,,,41,M,2170.32,0.08,1996.69
8094,58,10,1,3,4,ESTATISTICA,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2021-12-01,2022-01-14,,54,M,3113.13,0.22,2428.24
8095,58,10,2,3,2,ESTATISTICA,ENGENHARIAS,SEMIPRESENCIAL,NOITE,CANCELADO,2021-12-01,2023-12-03,INSATISFACAO,48,M,4706.82,0.08,4330.27
8096,21,5,3,2,1,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,TARDE,MATRICULADO,2021-12-01,,,32,F,4686.51,0.35,3046.23
8097,87,3,1,3,3,GESTAO DE TURISMO,TURISMO E HOSPITALIDADE,PRESENCIAL,NOITE,FORMADO,2021-12-01,,,52,M,2876.67,0.5,1438.34
8098,41,1,2,2,4,SERVIÇOS JUDICIAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,TRANCADO,2021-12-01,2023-04-24,,47,M,4362.31,0.51,2137.53
8099,14,5,3,3,3,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,FORMADO,2021-12-01,,,33,F,2293.45,0.18,1880.63
8100,49,2,1,2,2,PUBLICIDADE E PROPAGANDA,COMUNICACAO E ARTES,PRESENCIAL,TARDE,CANCELADO,2021-12-01,2022-12-15,INSATISFACAO,40,F,3663.1,0.12,3223.53
8101,12,5,2,3,2,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,CANCELADO,2022-01-01,2022-01-16,INADIMPLENCIA,24,F,2485.89,0.07,2311.88
8102,36,1,1,2,1,DIREITO,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,MATRICULADO,2022-01-01,,,28,F,2006.45,0.14,1725.55
8103,12,5,1,3,3,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2022-01-01,,,30,F,1077.71,0.4,646.63
8104,14,5,1,3,4,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2022-01-01,2022-10-10,,44,F,3761.36,0.44,2106.36
8105,87,3,1,3,2,GESTAO DE TURISMO,TURISMO E HOSPITALIDADE,PRESENCIAL,NOITE,CANCELADO,2022-01-01,2022-03-11,EMPREGO,40,F,1501.07,0.32,1020.73
8106,49,2,1,2,1,PUBLICIDADE E PROPAGANDA,COMUNICACAO E ARTES,PRESENCIAL,TARDE,MATRICULADO,2022-01-01,,,51,M,4570.69,0.04,4387.86
8107,21,5,1,3,4,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2022-01-01,2023-10-06,,37,M,4260.47,0.17,3536.19
8108,56,10,2,3,1,ENGENHARIA ELETRICA,ENGENHARIAS,SEMIPRESENCIAL,NOITE,MATRICULADO,2022-01-01,,,43,M,4206.91,0.29,2986.91
8109,18,5,1,1,4,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,TRANCADO,2022-01-01,2022-04-11,,46,F,3499.02,0.05,3324.07
8110,52,10,1,2,4,ENGENHARIA CIVIL,ENGENHARIAS,PRESENCIAL,TARDE,TRANCADO,2022-01-01,2023-05-26,,30,M,2128.47,0.28,1532.5
8111,13,5,1,2,2,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,CANCELADO,2022-01-01,2023-04-19,EMPREGO,30,M,552.56,0.37,348.11
8112,13,5,2,1,4,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,MANHA,TRANCADO,2022-01-01,2022-09-23,,19,F,1042.14,0.39,635.71
8113,58,10,1,2,1,ESTATISTICA,ENGENHARIAS,PRESENCIAL,TARDE,MATRICULADO,2022-01-01,,,54,F,4806.13,0.15,4085.21
8114,11,8,2,1,1,MEDICINA VETERINARIA,CIENCIAS AGRARIAS E MEIO AMBIENTE,SEMIPRESENCIAL,MANHA,MATRICULADO,2022-01-01,,,49,M,4525.85,0.38,2806.03
